index,min_lng,min_lat,max_lng,max_lat
6749,76.43422699999961,26.659220531669114,76.4842269999996,26.709220531669114
6750,76.4842269999996,26.659220531669114,76.5342269999996,26.709220531669114
6751,76.5342269999996,26.659220531669114,76.5842269999996,26.709220531669114
6752,76.5842269999996,26.659220531669114,76.6342269999996,26.709220531669114
6753,76.6342269999996,26.659220531669114,76.6842269999996,26.709220531669114
6754,76.6842269999996,26.659220531669114,76.73422699999959,26.709220531669114
6755,76.73422699999959,26.659220531669114,76.78422699999959,26.709220531669114
6756,76.78422699999959,26.659220531669114,76.83422699999959,26.709220531669114
6757,76.83422699999959,26.659220531669114,76.88422699999958,26.709220531669114
6758,76.88422699999958,26.659220531669114,76.93422699999958,26.709220531669114
6759,76.93422699999958,26.659220531669114,76.98422699999958,26.709220531669114
6760,76.98422699999958,26.659220531669114,77.03422699999958,26.709220531669114
6761,77.03422699999958,26.659220531669114,77.08422699999957,26.709220531669114
6762,77.08422699999957,26.659220531669114,77.13422699999957,26.709220531669114
6763,77.13422699999957,26.659220531669114,77.18422699999957,26.709220531669114
6764,77.18422699999957,26.659220531669114,77.23422699999956,26.709220531669114
6765,77.23422699999956,26.659220531669114,77.28422699999956,26.709220531669114
6766,77.28422699999956,26.659220531669114,77.33422699999956,26.709220531669114
6767,77.33422699999956,26.659220531669114,77.38422699999956,26.709220531669114
6768,77.38422699999956,26.659220531669114,77.43422699999955,26.709220531669114
6769,77.43422699999955,26.659220531669114,77.48422699999955,26.709220531669114
6770,77.48422699999955,26.659220531669114,77.53422699999955,26.709220531669114
6771,77.53422699999955,26.659220531669114,77.58422699999954,26.709220531669114
6772,77.58422699999954,26.659220531669114,77.63422699999954,26.709220531669114
6773,77.63422699999954,26.659220531669114,77.68422699999954,26.709220531669114
6774,77.68422699999954,26.659220531669114,77.73422699999954,26.709220531669114
6775,77.73422699999954,26.659220531669114,77.78422699999953,26.709220531669114
6776,77.78422699999953,26.659220531669114,77.83422699999953,26.709220531669114
6777,77.83422699999953,26.659220531669114,77.88422699999953,26.709220531669114
6778,77.88422699999953,26.659220531669114,77.93422699999952,26.709220531669114
6779,77.93422699999952,26.659220531669114,77.98422699999952,26.709220531669114
6780,77.98422699999952,26.659220531669114,78.03422699999952,26.709220531669114
6781,78.03422699999952,26.659220531669114,78.08422699999952,26.709220531669114
6782,78.08422699999952,26.659220531669114,78.13422699999951,26.709220531669114
6783,69.484227,26.709220531669114,69.534227,26.759220531669115
6784,69.534227,26.709220531669114,69.584227,26.759220531669115
6785,69.584227,26.709220531669114,69.634227,26.759220531669115
6786,69.634227,26.709220531669114,69.68422699999999,26.759220531669115
6787,69.68422699999999,26.709220531669114,69.73422699999999,26.759220531669115
6788,69.73422699999999,26.709220531669114,69.78422699999999,26.759220531669115
6789,69.78422699999999,26.709220531669114,69.83422699999998,26.759220531669115
6790,69.83422699999998,26.709220531669114,69.88422699999998,26.759220531669115
6791,69.88422699999998,26.709220531669114,69.93422699999998,26.759220531669115
6792,69.93422699999998,26.709220531669114,69.98422699999998,26.759220531669115
6793,69.98422699999998,26.709220531669114,70.03422699999997,26.759220531669115
6794,70.03422699999997,26.709220531669114,70.08422699999997,26.759220531669115
6795,70.08422699999997,26.709220531669114,70.13422699999997,26.759220531669115
6796,70.13422699999997,26.709220531669114,70.18422699999996,26.759220531669115
6797,70.18422699999996,26.709220531669114,70.23422699999996,26.759220531669115
6798,70.23422699999996,26.709220531669114,70.28422699999996,26.759220531669115
6799,70.28422699999996,26.709220531669114,70.33422699999996,26.759220531669115
6800,70.33422699999996,26.709220531669114,70.38422699999995,26.759220531669115
6801,70.38422699999995,26.709220531669114,70.43422699999995,26.759220531669115
6802,70.43422699999995,26.709220531669114,70.48422699999995,26.759220531669115
6803,70.48422699999995,26.709220531669114,70.53422699999994,26.759220531669115
6804,70.53422699999994,26.709220531669114,70.58422699999994,26.759220531669115
6805,70.58422699999994,26.709220531669114,70.63422699999994,26.759220531669115
